mean_pitch_Hz,max_pitch_Hz,min_pitch_Hz,pitch_range_Hz,pitch_SD_Hz,mean_intensity_dB,max_intensity_dB,min_intensity_dB,intensity_range_dB,intensity_SD_dB,jitter_local,shimmer_local,voiced_ratio,speech_rate_voiced_frames_per_sec,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,file_name,WER_sentence,CER_sentence
213.3214264871007,241.2539025867608,114.0245114186646,127.2293911680962,28.27839205419783,74.06549089563676,79.58929837171227,65.76927802592174,13.82002034579054,2.6420164205585,,0.1567748184243489,0.3743752839618355,74.6376811594203,2304.745045641445,1819.317681929143,4359.916907514451,0.09026741236448288,asd10_012,35.71,31.75
214.7516245739089,228.6877300346759,187.007560641671,41.68016939300486,10.23857069383539,72.71339609779595,80.43270207068576,66.3504709647951,14.08223110589067,2.786107381227863,,0.1859823597110088,0.4308390022675737,85.47369012975695,2234.640697386854,1859.450576082284,4297.549460431655,0.08962090313434601,asd10_003,62.5,57.14
214.551928208259,232.2178416457448,191.0049160902107,41.2129255555341,9.914651094925603,73.9868051055562,81.707799256423,67.365631261557,14.342167994866,2.886048743215845,,0.1519024130818991,0.2811725846407928,56.05745683534665,2343.228869090234,1858.503415472965,4420.785361842105,0.1067189276218414,asd10_010,38.89,18.82
218.5571830640736,248.7159465718466,190.3920781776656,58.32386839418098,10.72223185587133,73.66726139006322,81.86048761910051,65.749738973241,16.11074864585952,3.376425709606736,,0.1461108841752803,0.3872135102533172,76.73115709270188,2292.786147670689,1842.415904830276,4301.288167938931,0.08932032436132431,asd10_008,80.0,47.92
226.5474630594734,251.3628777842046,196.2324724034953,55.13040538070928,12.28394397446745,73.0507027930164,81.22498010195235,65.7927271017397,15.43225300021265,3.141027727818521,,0.1755713275604168,0.4423676012461059,87.44515433761835,2212.872787008049,1860.972137819703,4300.93443627451,0.09195085614919662,asd10_007,100.0,57.69
236.7610464886856,254.0543114275712,211.0074365993647,43.04687482820654,10.94244801654458,73.47633103028332,76.99167165776079,66.99411796330267,9.99755369445812,2.122723950882601,,0.1827027610953138,0.3061594202898551,60.39893676427886,2376.939771816318,1912.089736277899,4589.754971590909,0.1107809096574783,asd10_006,20.0,11.54
216.868553956957,485.687654354285,75.6380390309898,410.0496153232951,35.28166123740809,73.59970127645317,83.83061289863176,65.35105879652562,18.47955410210614,3.483973879535413,,0.1638962980550825,0.361311475409836,72.13950024957518,2268.473789072869,1877.515975934986,4379.750697350069,0.09950914978981018,asd10_002,5.88,4.52
206.7990905087016,236.2040385569314,100.1841421098169,136.0198964471146,26.09828697015279,73.88055430244194,86.12608326846546,66.1959671258309,19.93011614263456,3.487571633516771,,0.1449869347903029,0.3776142525174284,75.29320913171485,2356.246802094761,1877.488429103738,4474.691358024691,0.1099934875965118,asd10_009,17.39,9.91
215.5258068124602,467.8762045540968,104.7290884923588,363.147116061738,23.99329770903285,73.40677665133728,80.07905702824664,65.36109991559563,14.71795711265101,2.814863735146092,,0.169207101465077,0.3248104008667389,64.85878395188594,2275.264947652926,1816.149182943764,4298.593101659751,0.091168113052845,asd10_011,30.0,13.51
226.1753868112159,289.4023086136773,188.1859348569334,101.2163737567438,20.57662219717558,75.29339113922933,85.89571685966156,59.26003048633691,26.63568637332465,6.220626303107966,,0.1284221091989703,0.3976335604159197,79.32761087267525,1981.246621390405,1743.840313266668,3899.009582379863,0.066444531083107,asd30_010,20.0,11.83
228.0771316064767,267.087174098887,190.9908538433363,76.09632025555072,19.5297378862144,76.61686300752677,86.19106439718485,60.06426731854162,26.12679707864322,6.005202629444527,,0.1241123788793106,0.3638956805215974,72.56696496592075,2006.62428596356,1722.593023252968,3871.306818181818,0.0707019791007042,asd30_004,20.0,12.33
217.8102874113557,263.5112635987439,173.66864653467,89.84261706407389,22.02229220659842,73.05675161625815,84.44670020298722,60.81208958847476,23.63461061451245,4.408452067967882,,0.1445490783269612,0.4379474940334129,87.3384961675376,1931.890230350085,1693.183666257558,3769.907994923858,0.05891183018684387,asd30_002,26.32,20.48
226.7749450750691,495.8518333335971,86.0048395961215,409.8469937374756,29.21779143640378,75.48510217889874,84.25024778459981,59.91431356472729,24.33593421987251,5.18295952660441,,0.136282637857009,0.3089753772835584,61.69981809259929,2046.870765536548,1738.034180076517,3936.539527883397,0.06759180128574371,asd30_005,28.0,9.6
216.7860062734089,252.6554333697379,178.4713891346551,74.18404423508284,22.67631760362721,74.15582700104557,82.06298276115602,65.18244606559368,16.88053669556234,3.977479808446551,,0.1529004038015655,0.6558641975308642,129.6769518288264,1693.076116458061,1526.681195805566,3222.16322815534,0.03222651779651642,asd30_001,42.86,30.3
236.1375014135832,298.3483006965158,182.3929207326646,115.9553799638512,28.5082161630176,76.4027655844641,86.50374706893872,59.09580014292985,27.40794692600888,5.692241633910458,,0.1345824217380963,0.3672727272727273,73.33308752832666,1949.822347439214,1727.171562798615,3867.244194484761,0.06499884277582169,asd30_006,15.38,9.4
217.7122272556761,279.0568907780651,86.62414857760258,192.4327422004625,23.47025508977913,73.89910915001424,86.13176876011983,60.08073320195771,26.05103555816211,5.755661903419056,,0.1467711071632328,0.4039295001444669,80.61673532496458,2097.729888460438,1782.85177348398,4084.899677121771,0.07413145899772644,asd30_008,29.17,20.19
209.6681093546832,254.2833366122963,106.3200654504339,147.9632711618624,17.83441052798177,74.5819340062759,85.27119053593483,62.05925813416571,23.21193240176913,4.791253091141662,,0.1424680085816042,0.3542059600150886,70.64731827971147,1961.945148751942,1688.724350414744,3834.172175480769,0.06523514539003372,asd30_003,29.41,19.23
225.4885809898111,271.8821920805235,189.2180963869478,82.66409569357566,23.07101708276626,74.23359046996774,86.33489156797688,60.68091924260512,25.65397232537176,5.986568002197679,,0.1379038663751717,0.4242243436754177,84.4800570329499,1933.463503375056,1731.919119874129,3839.222301136364,0.06493775546550751,asd30_007,25.0,19.12
214.0559511294863,252.9535572161077,185.3588990294995,67.59465818660826,14.08162018634393,74.1992945502832,86.58352349142005,59.50091879550202,27.08260469591803,4.831116192423263,,0.1177678444417488,0.5309537088678193,105.7293185067955,1841.255445843562,1629.199095606379,3560.782358156028,0.04155561327934265,asd30_009,41.18,20.78
269.179801182515,403.7895893566186,127.4602140016052,276.3293753550134,49.91286633640247,75.21469801165459,86.57522306046278,63.44140228556819,23.13382077489458,5.384105879131436,,0.1644116525814437,0.3043997610989448,60.79205608057234,2167.192814628181,1711.015071909232,4058.981393129771,0.06855585426092148,asd08_004,19.44,13.17
255.7672169312041,366.7739337047723,84.36315347655417,282.4107802282181,49.07866156256323,75.77061984148357,87.12026821731908,62.35567683303312,24.76459138428596,5.53256266351309,,0.1684582691460507,0.2803058560238717,55.9849514834336,2166.70042693443,1694.432966426093,4015.373584624553,0.07884100079536438,asd08_006,35.29,22.08
278.9963627979549,428.4222534378558,126.4364713581686,301.9857820796872,51.04397076568792,77.44129520509249,87.51613431975039,64.08702551853902,23.42910880121137,5.208362274924619,,0.170732570942755,0.37360853432282,74.58764974824932,2014.26640063781,1562.094342933952,3641.053240740741,0.05674894154071808,asd08_008,35.9,21.72
269.4016802959185,416.1995784035316,186.9152898561856,229.2842885473461,50.90752733110723,75.76221814486806,86.59717154816161,64.26021724503782,22.33695430312379,5.020313944885756,,0.1586011349401198,0.346393588601959,69.03933933434274,2135.505423692116,1678.668502972717,3975.212464589235,0.07517998665571213,asd08_005,0.0,0.0
294.3040221467012,404.367648867422,212.6386847796274,191.7289640877946,59.88174940604677,77.27409892086771,85.25540279198624,66.71551912675513,18.53988366523112,4.242027948788118,,0.195756583354855,0.2406593406593407,47.75403401657217,2274.492005913711,1748.227611265526,4244.086371527777,0.1053702905774117,asd08_007,50.0,36.0
277.6619303082232,454.2902677559304,220.924136140643,233.3661316152874,59.06415503231594,75.31718675410322,85.7965360023247,63.02556545024538,22.77097055207932,4.741240111113949,,0.157750391465725,0.5581127733026467,110.6705838729,1847.099822877186,1601.36547556544,3560.447080291971,0.04762375354766846,asd08_002,28.57,11.43
265.9765416050264,347.3536002992228,129.2963130923505,218.0572872068723,46.25144452295223,76.88214033356519,87.1539757728697,65.54811232970323,21.60586344316647,3.915924595203859,,0.1688971737575675,0.5007215007215007,99.08800485445558,1760.406148238891,1515.010278624903,3390.553977272727,0.03447512164711952,asd08_003,57.14,34.29
264.0715628125349,382.9813008570969,89.11915454659258,293.8621463105043,44.55037153764884,74.33529790599991,87.61020043044763,62.78398725945533,24.8262131709923,5.331917061680058,,0.1687556302195055,0.3887787470261697,77.63358117553909,2084.047599652131,1701.198757435446,4027.205300632912,0.07296387106180191,asd08_001,35.71,25.25
260.4514794162091,495.2026151128064,88.67884430065611,406.5237708121503,61.03704499577312,75.69664777218526,87.85151131722472,61.34864608269225,26.50286523453247,5.843111844788835,,0.1739425228732728,0.3436728939020092,68.56540084388185,2205.4206050154,1664.40856499024,4020.400280898876,0.08029799163341522,asd08_009,9.52,4.08
312.6312872739921,430.5815707093686,197.5149084505516,233.0666622588171,40.6060607448501,74.94706705779112,84.45981711207587,61.81477054119998,22.64504657087589,5.583262675985656,,0.1635838293193887,0.3810544363480497,75.98290598290599,2339.343358989619,1714.350506603288,4222.336065573771,0.0925108939409256,asd02_010,19.05,9.28
316.4148608847553,433.9633806079672,198.3375370520099,235.6258435559572,65.09736010860954,77.44081854181034,85.24708377197304,63.96921463164819,21.27786914032485,4.642347405681737,,0.1449787998593196,0.3561643835616438,70.69848746024424,2276.226024361143,1685.457305476127,4009.850543478261,0.06997320801019669,asd02_001,30.0,29.63
325.9608042832888,417.3281387055921,186.2540181308896,231.0741205747024,48.23777768337319,72.60112916652616,84.33345871548761,62.10072264102335,22.23273607446426,5.846274795709014,,0.1752868318029768,0.6987270155586988,138.2591659669745,1954.981145588157,1539.39230094953,3612.653459821428,0.03065319918096066,asd02_002,0.0,0.0
323.2357160401792,461.8623026871992,197.8357412213285,264.0265614658707,47.83461993028683,75.06750894438684,85.76330139266022,60.72144396706134,25.04185742559888,6.350299593258594,,0.1557006124255336,0.5266209804955192,104.8853308835592,2000.534497444611,1495.687985036042,3523.988045302013,0.05397602170705795,asd02_012,26.32,17.58
302.7797756105957,458.9984609863769,81.16171894071287,377.836742045664,60.83256541112271,73.84306199613786,84.34587869132689,59.871964349865,24.47391434146189,5.712447810574979,,0.1702452021271079,0.3838765008576329,76.57663437479951,2125.355234931125,1680.105237453996,3915.806208971554,0.06940917670726776,asd02_004,0.0,0.0
299.5032918879443,445.2896611348739,148.156943807232,297.1327173276419,64.70987998053567,74.80104747041176,84.82345908554215,60.34591490236043,24.47754418318173,6.109723313668667,,0.1537395699212604,0.4692982456140351,92.79803418494562,2114.759137441255,1576.033670216742,3781.823394495413,0.06415122002363205,asd02_005,0.0,0.0
334.1916652307514,408.8513148228849,223.6131636799432,185.2381511429418,57.56799682873609,76.93442705910898,85.48718465414838,62.99446645088427,22.4927182032641,4.875274074220558,,0.1484457854907168,0.4668508287292817,92.36549957301452,2236.494575680258,1664.175952791066,4030.434782608696,0.05839801579713821,asd02_008,20.0,12.0
320.3140583846308,431.5083203713712,143.9263642156184,287.5819561557528,42.08569633227826,76.21522846939159,85.26443769799711,60.70150027123149,24.56293742676562,5.564445849798464,,0.1549635653836099,0.3219280719280719,64.26744030239102,2176.635127810939,1679.018416424876,3997.333532695375,0.09086372703313828,asd02_013,12.0,6.72
319.941709857887,438.3835370617443,131.063720314033,307.3198167477113,53.83554958768291,72.83199135193173,85.62769559244121,60.25586900193213,25.37182659050909,6.304081397728114,,0.1611753372642584,0.56071076011846,111.3725490196078,2199.330959328825,1681.942617830215,4048.583984375,0.06156705692410469,asd02_011,27.27,22.22
302.71791902786,398.6012599978748,81.44115495907283,317.160105038802,44.64557218474135,73.90232954549359,85.62493286246405,60.61403584146561,25.01089702099844,6.56338512744334,,0.1590552262913915,0.5297702766057196,105.5834243367457,1959.627184436382,1556.861956111155,3564.505597014926,0.05266910791397095,asd02_006,17.65,6.41
323.2799173655499,450.0452683281093,75.91525651990709,374.1300118082022,87.93429759784023,74.93851978224761,85.04283899212555,62.529517435065,22.51332155706056,5.861395028713802,,0.1259356681303845,0.4287749287749288,84.84400049327907,2237.075008270564,1666.830189695632,4024.282094594595,0.06228683143854141,asd02_009,9.09,3.57
323.6545657482369,437.5568872664966,97.95335028442557,339.6035369820711,49.56814630234349,75.62078216859136,85.2406811733981,59.52601244315812,25.71466873023998,5.904951513306417,,0.1646874233238241,0.3997011580127008,79.71874927242672,2057.707126363008,1626.794806877123,3808.296130952381,0.06656480580568314,asd02_007,4.76,2.15
318.3491950123849,382.3738678869194,218.9174317701256,163.4564361167938,33.75292293673831,72.82159688080779,83.47921164205283,59.27453375205034,24.20467789000249,6.288321854158013,,0.1474487978762397,0.5067934782608695,100.290722099921,2036.997871189948,1678.976889894353,3805.088141025641,0.05152508243918419,asd02_003,66.67,24.32
285.6600368020123,485.5554970755649,100.0219099914779,385.533587084087,53.94687964154614,74.02943376460009,86.3310320118338,59.71656664315295,26.61446536868085,5.934412973450288,,0.158682438837501,0.2945256842894638,58.82642040202111,2202.274264281328,1763.333350438573,4197.726422155689,0.08846883475780487,asd40_006,29.63,18.25
253.7218026884728,349.8507230311957,114.0514606617952,235.7992623694005,34.92769279716644,74.99405710584251,86.12488374766957,59.51986766384813,26.60501608382144,5.802638341962036,,0.1393380096031967,0.3540090771558245,70.71548643129816,2209.749003007782,1747.960004342318,4176.205021482278,0.08512333780527115,asd40_005,32.5,18.28
253.9614654002131,356.0247450014741,124.5817304745307,231.4430145269434,30.30751610972049,74.78444591396764,85.49918854750494,60.01637035540832,25.48281819209662,5.81430693520776,,0.1464606195373761,0.2562542258282623,51.16594337208092,2120.429494947797,1778.770487540063,4114.826888489209,0.08498881012201309,asd40_002,14.29,8.0
272.8693220643715,427.7333403331377,230.7425640942125,196.9907762389252,38.31047706654847,76.20657345088269,85.38215954847448,62.03737954752245,23.34478000095203,6.114977346459646,,0.1323960183711501,0.407035175879397,80.60829407099874,1982.702650895254,1509.71983660002,3557.97371031746,0.0439949706196785,asd40_004,25.0,23.68
263.6688829819326,419.817769221666,128.2974548613873,291.5203143602788,41.338870743176,74.38852054685618,86.06313043107063,59.79813301386432,26.26499741720632,6.341262602666203,,0.1411447774377879,0.2519865795514745,50.33199008879522,2175.700685751836,1618.365687779763,3945.321317720091,0.06409630179405212,asd40_003,42.86,30.71
256.7940011982753,337.3970314161413,206.2837544030454,131.113277013096,28.57033375819951,77.244113869926,88.2465861350749,60.317101928578,27.9294842064969,6.689167523235381,,0.1644286816386427,0.5062006764374295,100.4291725497323,2014.492977487445,1565.661449654876,3688.950892857143,0.05264753103256226,asd40_001,28.57,17.14
350.6356291286046,499.8849639566478,216.10010045687,283.7848634997778,43.98203660199849,75.04445954622626,85.12186491192374,64.70900577917122,20.41285913275252,4.788755908571574,,0.1640216522767106,0.4206103494029191,83.86243386243386,1936.159588163142,1401.52330271612,3362.522007042253,0.03325964137911797,asd33_001,20.0,9.52
322.0704096250671,497.7483811654172,183.0634913563508,314.6848898090665,34.45263727397123,73.85422265599689,83.61438066218881,63.767468059885,19.84691260230381,4.521468010821634,,0.1643214449529738,0.3364391840846134,67.1683765652249,2071.840667621328,1446.883539650683,3548.156149517685,0.04063279554247856,asd33_011,30.77,13.41
331.3403583198739,499.4996871125724,152.4941978457591,347.0054892668134,37.10183894734028,75.38462954723943,84.09539965624597,64.97744469076486,19.11795496548112,4.842748852636241,,0.148449051822912,0.4983357108892059,99.48029141650252,1987.943135973785,1434.070797078687,3453.101289833081,0.03602604568004608,asd33_009,29.27,10.88
337.1657577401523,494.839475889183,192.1466009330507,302.6928749561323,42.30126575206698,75.48866569171486,84.74200757876825,64.95123672079104,19.79077085797721,4.976466467479626,,0.1444731095244423,0.4327485380116959,86.24177055610029,1979.995170327294,1423.378533207006,3446.028832378223,0.03263664618134499,asd33_012,25.0,18.75
342.9919791057169,497.8345801672497,122.1227054879812,375.7118746792685,56.22555541299403,76.23018190749758,85.42592318088572,65.63180041282973,19.79412276805598,4.496299612314579,,0.1616338269172018,0.52875,105.2426973106199,2050.570945565571,1433.719790752594,3515.93501984127,0.04296499490737915,asd33_014,33.33,20.0
320.8479004385877,495.7584590551851,103.4634462008619,392.2950128543233,53.57029315329419,77.28192973140287,84.13398134550766,65.80592622144053,18.32805512406713,4.526736685720793,,0.1330944643857712,0.4383358098068351,87.19507126164987,1901.047483791438,1337.595228955528,3256.227889150944,0.02547101862728596,asd33_005,45.45,21.74
347.6270968115662,493.4217631832776,191.4840274637604,301.9377357195172,61.61259363086423,74.44098416219269,83.92975511603203,66.0253634959726,17.90439162005943,4.655060604316869,,0.1709031811256859,0.2667014613778705,53.12229954063766,2058.181506273509,1472.050891210637,3558.892234219269,0.04820865020155907,asd33_002,15.38,8.82
326.1988979002727,496.0779038296913,121.0757003680035,375.0022034616877,49.49587259627649,76.54906846493934,84.04837305739362,65.14229515867832,18.9060778987153,4.236713722400394,,0.1403845011678907,0.4762184380504991,94.81013860575905,2218.49735983897,1489.383276490434,3786.847014925373,0.05746778473258018,asd33_010,19.05,12.37
347.3161943296643,499.3980729441216,208.9131792525023,290.4848936916192,39.89920356663215,77.91583467559708,84.5705169675383,68.98331419911459,15.58720276842371,3.572818457520569,,0.1427772819508938,0.53099173553719,105.425084606707,1901.804260036609,1348.227775810087,3247.702205882353,0.03162997961044312,asd33_015,9.09,3.77
345.6376756553436,497.1851356430894,209.3711828378574,287.813952805232,40.28931994491914,74.73010509735414,84.48985576613893,64.94172294561132,19.54813282052761,4.489280962464133,,0.1716299487784461,0.4715025906735751,93.97792551474859,1742.636420803708,1359.635123268424,3102.828811813187,0.01750324107706547,asd33_016,15.38,5.74
315.5693426632784,393.6770517166899,124.0874134571774,269.5896382595125,39.7586968133504,76.83661822352852,85.22223544500795,64.68501268554108,20.53722275946687,5.290663051268768,,0.1528041194059831,0.4303405572755418,85.57219673140372,1946.222111178689,1376.008426928392,3336.014093137255,0.03257494419813156,asd33_013,40.0,19.4
347.4710870200545,432.7991907750966,290.4891381073884,142.3100526677082,29.74050563054939,75.98367205330612,84.57813808844172,64.45579529347485,20.12234279496687,5.438433637322188,,0.1777693630862679,0.5691937424789411,112.7936091570287,1895.919019306586,1374.90139133697,3256.80634469697,0.02274370566010475,asd33_007,25.0,13.33
344.698712793885,494.2800835679558,97.06255585709825,397.2175277108576,36.91893131766899,77.47501441732561,83.49723298214845,65.24487397564359,18.25235900650486,4.157878270198633,,0.1495047495680149,0.4994075829383886,99.46829300668874,1834.185353538675,1300.148506850163,3136.792452830189,0.0151794645935297,asd33_008,38.1,18.48
374.2312365011106,452.6183787279575,117.4376906708997,335.1806880570578,52.51148493494159,76.41118249487508,84.78913717135345,64.80892014120013,19.98021703015331,4.968701095215954,,0.1417946636492504,0.590612777053455,116.9617066597815,1954.421653014432,1421.57819324983,3377.305327868853,0.03022118285298347,asd33_004,30.77,18.52
333.0469671347477,495.7057682695262,135.8207989659784,359.8849693035478,67.50368631110203,76.30652642472087,83.66409895935703,64.532087507999,19.13201145135804,4.607124005014346,,0.1459154409041042,0.4249201277955272,83.99778953185442,1933.439645486881,1385.350995475986,3349.510732323232,0.02978083863854408,asd33_006,25.0,11.43
335.4598823786806,483.1209662105093,139.7806064998505,343.3403597106588,48.72378965005814,74.94835764314638,84.0236785333921,64.31715373668035,19.70652479671175,4.591612955642221,,0.1644465553733006,0.3645960211124645,72.68716895416074,1903.976519535701,1407.60421342325,3337.81492248062,0.03552254289388657,asd33_003,14.29,3.39
324.9389337995468,426.5069760285857,168.8982942602378,257.6086817683479,49.58247936986422,74.74186862985059,83.31809544092066,65.94967369787551,17.36842174304515,4.471755265841939,,0.1609232092634592,0.5813559322033899,114.8645820251999,1810.965325949061,1370.32297985387,3201.628989361702,0.02869408205151558,asd33_017,25.0,11.63
275.328885992922,372.8696841840843,112.3231216851053,260.546562498979,70.53333185536876,73.97284977519107,82.975274384602,58.2569821011883,24.7182922834137,6.306584931114417,,0.1164194020046403,0.4150289017341041,82.27576130862006,2029.213845464654,1540.144775980716,3759.067062043795,0.03585711121559143,asd22_008,62.5,48.65
292.2252881082394,492.0131007944561,77.97562950288913,414.0374712915669,73.79376405645897,76.21963684590942,83.57642465401243,59.03645578160604,24.53996887240639,6.182840779727369,,0.1642755164101151,0.6615168539325843,130.9561046814722,1857.215047964733,1466.759826265918,3481.74778761062,0.02484976500272751,asd22_005,50.0,26.67
342.5029860891689,499.6742873461278,120.7918702849156,378.8824170612122,87.50269751203373,75.97043563984394,86.6021907298417,59.26091353560246,27.34127719423924,5.40495384299854,,0.1395976984787861,0.4399149237858915,87.75977441282807,2055.457901903529,1556.961620187147,3787.241940045249,0.04526287317276001,asd22_009,24.24,14.09
331.5049506786613,499.340096729598,115.5903930525894,383.7497036770086,101.6022914386714,75.23683804893534,84.14933862610758,59.22229284277915,24.92704578332843,5.807313988089766,,0.1504327907577269,0.4006309148264984,79.82348743264566,2097.481512399002,1554.821415896714,3827.994356187291,0.04458523169159889,asd22_006,13.64,7.41
303.3995104738106,497.5755328918642,120.5343945973137,377.0411382945505,90.48585302797248,74.81989662770042,83.65221203716989,58.62039779497497,25.03181424219492,6.113787378098099,,0.1696691194609391,0.4581535806729939,91.03865070775694,1992.289686472689,1464.171152672034,3578.381147540983,0.02497371286153793,asd22_004,0.0,0.0
298.210866675834,479.4582824035187,124.3580461962111,355.1002362073076,89.86432459917745,73.18992533208407,83.28590759277554,58.95758427292071,24.32832331985483,5.746285951918405,,0.1634630458502856,0.2958946553059644,59.00439733360364,2123.495790455725,1687.819847204086,4027.52700617284,0.05321698263287544,asd22_012,36.84,14.77
